,GroupPeriod,Period,group_event_set_id,EventId,output_set_id,Quantile
0,1,923,1,1333,1,0.34938723
1,2,931,1,1346,1,0.94653666
2,2,931,1,1347,1,0.89762294
3,2,931,1,1349,1,0.73050326
4,4,539,1,767,1,0.86003286
5,4,539,1,769,1,0.17112973
6,4,539,1,770,1,0.89149326
7,5,401,1,562,1,0.8534966
8,5,401,1,563,1,0.96917677
9,7,96,1,136,1,0.7433608
10,8,833,1,1222,1,0.21662815
11,9,130,1,176,1,0.66211283
12,10,348,1,489,1,0.5702536
13,10,348,1,490,1,0.16622718
14,11,252,1,348,1,0.025295217
15,12,705,1,1014,1,0.720679
16,12,705,1,1015,1,0.36297342
17,12,705,1,1016,1,0.41719714
18,12,705,1,1017,1,0.35043317
19,13,623,1,892,1,0.854485
20,14,832,1,1220,1,0.8567893
21,15,693,1,999,1,0.05898633
22,18,303,1,416,1,0.31092146
23,18,303,1,417,1,0.63625914
24,19,158,1,232,1,0.76457167
25,20,785,1,1141,1,0.047684584
26,22,274,1,384,1,0.18275328
27,22,274,1,385,1,0.20574719
28,23,643,1,921,1,0.44515073
29,24,49,1,73,1,0.32766193
30,26,193,1,284,1,0.2624994
31,26,193,1,285,1,0.9237721
32,28,324,1,454,1,0.8573227
33,32,648,1,928,1,0.2768234
34,33,15,1,24,1,0.4320975
35,35,814,1,1190,1,0.32880595
36,35,814,1,1191,1,0.8766483
37,36,7,1,9,1,0.16826345
38,36,7,1,10,1,0.22341672
39,36,7,1,11,1,0.95848274
40,38,536,1,763,1,0.9251329
41,38,536,1,764,1,0.5147499
42,40,396,1,554,1,0.37588888
43,40,396,1,555,1,0.9759637
44,40,396,1,556,1,0.25761268
45,41,344,1,486,1,0.30314866
46,43,404,1,567,1,0.8481189
47,44,182,1,269,1,0.95632535
48,44,182,1,270,1,0.4046014
49,45,520,1,738,1,0.45699373
50,46,608,1,871,1,0.7954682
51,46,608,1,872,1,0.44891092
52,47,423,1,606,1,0.45609206
53,47,423,1,607,1,0.47358787
54,48,31,1,49,1,0.35978827
55,48,31,1,50,1,0.5692632
56,49,389,1,547,1,0.5130385
57,50,447,1,646,1,0.632878
58,52,904,1,1310,1,0.32284874
59,53,938,1,1359,1,0.29025185
60,53,938,1,1360,1,0.5335236
61,54,893,1,1298,1,0.42411274
62,54,893,1,1299,1,0.97255296
63,56,898,1,1306,1,0.4760726
64,56,898,1,1307,1,0.968279
65,57,526,1,744,1,0.0003449747
66,58,722,1,1041,1,0.07567407
67,58,722,1,1042,1,0.3981862
68,58,722,1,1043,1,0.034015287
69,58,722,1,1044,1,0.876597
70,60,429,1,624,1,0.41242906
71,60,429,1,625,1,0.16632132
72,60,429,1,626,1,0.10236243
73,61,653,1,936,1,0.9428034
74,62,58,1,86,1,0.4647299
75,63,851,1,1236,1,0.6089022
76,63,851,1,1237,1,0.82386816
77,64,240,1,334,1,0.9779822
78,66,366,1,509,1,0.51019883
79,66,366,1,511,1,0.9843487
80,69,758,1,1099,1,0.9132772
81,69,758,1,1100,1,0.96588016
82,71,852,1,1238,1,0.435765
83,74,56,1,83,1,0.36913824
84,75,419,1,597,1,0.35813847
85,76,812,1,1187,1,0.6647044
86,77,702,1,1009,1,0.18533793
87,77,702,1,1010,1,0.16699465
88,81,891,1,1297,1,0.64248616
89,85,250,1,346,1,0.5209729
90,86,500,1,712,1,0.98368424
91,87,179,1,263,1,0.37499636
92,87,179,1,264,1,0.5056916
93,88,36,1,59,1,0.7591596
94,89,19,1,31,1,0.05454626
95,90,849,1,1234,1,0.459128
96,93,719,1,1037,1,0.7774655
97,96,673,1,969,1,0.6691372
98,98,369,1,515,1,0.73852897
99,100,142,1,197,1,0.6463158
100,100,142,1,198,1,0.6174419
101,101,547,1,783,1,0.5991311
102,102,202,1,295,1,0.7473798
103,103,793,1,1156,1,0.9157159
104,104,323,1,453,1,0.93566406
105,105,289,1,404,1,0.012582515
106,107,578,1,831,1,0.26931915
107,107,578,1,832,1,0.6812833
108,111,410,1,580,1,0.5441386
109,111,410,1,581,1,0.7845396
110,112,792,1,1153,1,0.23795746
111,114,543,1,778,1,0.2972598
112,115,207,1,299,1,0.08611986
113,116,731,1,1055,1,0.07697357
114,117,561,1,806,1,0.81112903
115,118,272,1,381,1,0.97052246
116,118,272,1,382,1,0.80531454
117,119,655,1,941,1,0.92099833
118,121,73,1,110,1,0.53111184
119,122,932,1,1350,1,0.93774813
120,123,698,1,1002,1,0.38276643
121,124,650,1,931,1,0.19553821
122,124,650,1,932,1,0.681525
123,129,372,1,520,1,0.42393762
124,130,877,1,1270,1,0.60007924
125,130,877,1,1272,1,0.39863303
126,132,378,1,529,1,0.2801681
127,132,378,1,530,1,0.14573263
128,135,734,1,1059,1,0.24822818
129,135,734,1,1060,1,0.024511728
130,138,238,1,331,1,0.46098208
131,140,397,1,557,1,0.26856714
132,140,397,1,558,1,0.28392175
133,141,952,1,1380,1,0.4033818
134,141,952,1,1381,1,0.48009503
135,142,836,1,1224,1,0.013496414
136,145,850,1,1235,1,0.06433716
137,146,672,1,967,1,0.60276836
138,147,432,1,628,1,0.87170416
139,147,432,1,629,1,0.8230721
140,147,432,1,630,1,0.3466019
141,149,995,1,1441,1,0.70333904
142,150,87,1,127,1,0.55194575
143,151,513,1,730,1,0.5892557
144,154,990,1,1432,1,0.41907597
145,155,992,1,1436,1,0.2572018
146,156,84,1,122,1,0.5462698
147,156,84,1,123,1,0.97209865
148,157,473,1,679,1,0.22201236
149,157,473,1,681,1,0.025307057
150,158,30,1,47,1,0.076073594
151,160,771,1,1119,1,0.45571348
152,160,771,1,1121,1,0.90366143
153,161,824,1,1205,1,0.66525203
154,162,701,1,1008,1,0.7677676
155,163,541,1,772,1,0.9574009
156,163,541,1,773,1,0.18243736
157,164,421,1,601,1,0.9513468
158,164,421,1,602,1,0.4853848
159,165,568,1,813,1,0.97512645
160,166,150,1,215,1,0.33292228
161,166,150,1,216,1,0.97683746
162,167,740,1,1068,1,0.47711614
163,167,740,1,1069,1,0.19961615
164,167,740,1,1071,1,0.11396293
165,168,804,1,1175,1,0.13300742
166,169,59,1,88,1,0.39974418
167,170,284,1,399,1,0.7213623
168,171,463,1,669,1,0.39418817
169,174,300,1,414,1,0.2792647
170,175,408,1,578,1,0.28518683
171,177,964,1,1394,1,0.46388757
172,178,934,1,1354,1,0.05693826
173,178,934,1,1355,1,0.31714568
174,179,417,1,594,1,0.40072185
175,179,417,1,595,1,0.27068344
176,179,417,1,596,1,0.20389777
177,181,95,1,135,1,0.64097166
178,182,86,1,126,1,0.4267746
179,184,221,1,312,1,0.552435
180,187,816,1,1192,1,0.20056465
181,187,816,1,1194,1,0.6437579
182,188,669,1,959,1,0.56870514
183,188,669,1,960,1,0.9946508
184,188,669,1,961,1,0.7668664
185,188,669,1,963,1,0.4982703
186,188,669,1,964,1,0.497625
187,189,549,1,788,1,0.22841425
188,189,549,1,789,1,0.54517365
189,190,143,1,199,1,0.47584176
190,192,807,1,1179,1,0.9273696
191,192,807,1,1180,1,0.7361241
192,193,254,1,351,1,0.16753489
193,193,254,1,352,1,0.5645762
194,194,586,1,837,1,0.19441295
195,195,169,1,248,1,0.3771048
196,195,169,1,250,1,0.73927975
197,199,335,1,471,1,0.8992582
198,199,335,1,472,1,0.15599829
199,199,335,1,473,1,0.85931605
200,200,676,1,972,1,0.879418
201,200,676,1,973,1,0.2234502
202,202,638,1,912,1,0.66632766
203,203,41,1,65,1,0.86537987
204,203,41,1,67,1,0.50344247
205,207,567,1,812,1,0.91292495
206,208,869,1,1260,1,0.90595394
207,208,869,1,1261,1,0.22425574
208,210,694,1,1001,1,0.13885395
209,211,774,1,1124,1,0.31393802
210,213,112,1,154,1,0.8064421
211,213,112,1,155,1,0.53893626
212,213,112,1,156,1,0.1431438
213,213,112,1,157,1,0.36740112
214,214,62,1,93,1,0.07673249
215,216,660,1,947,1,0.7862025
216,216,660,1,948,1,0.007193233
217,217,32,1,52,1,0.63505715
218,219,361,1,507,1,0.48094916
219,221,512,1,727,1,0.27106056
220,221,512,1,728,1,0.33667225
221,221,512,1,729,1,0.563455
222,222,594,1,840,1,0.32360876
223,223,305,1,419,1,0.34976572
224,223,305,1,420,1,0.06675619
225,223,305,1,421,1,0.3091278
226,224,379,1,531,1,0.15103768
227,224,379,1,532,1,0.9692396
228,224,379,1,534,1,0.44933295
229,226,607,1,866,1,0.43737078
230,226,607,1,867,1,0.2855553
231,226,607,1,869,1,0.2933755
232,226,607,1,870,1,0.8466293
233,227,370,1,516,1,0.12575066
234,229,444,1,643,1,0.31023723
235,229,444,1,644,1,0.084799156
236,230,187,1,276,1,0.13915084
237,231,146,1,208,1,0.64364266
238,231,146,1,209,1,0.9152001
239,231,146,1,210,1,0.6390349
240,234,711,1,1024,1,0.5974689
241,234,711,1,1025,1,0.21079116
242,235,823,1,1204,1,0.32294956
243,236,184,1,271,1,0.8500537
244,237,178,1,262,1,0.5893475
245,238,481,1,689,1,0.4974527
246,238,481,1,690,1,0.95965034
247,238,481,1,691,1,0.279249
248,241,530,1,748,1,0.78247803
249,241,530,1,750,1,0.47512364
250,241,530,1,751,1,0.33104077
251,242,185,1,272,1,0.8565737
252,242,185,1,273,1,0.45562702
253,243,328,1,459,1,0.2266828
254,244,797,1,1164,1,0.7539821
255,244,797,1,1165,1,0.052644026
256,245,800,1,1169,1,0.11177574
257,248,726,1,1047,1,0.79572266
258,248,726,1,1048,1,0.35113
259,248,726,1,1049,1,0.715569
260,249,788,1,1146,1,0.28328916
261,249,788,1,1147,1,0.47013575
262,250,933,1,1351,1,0.7204684
263,250,933,1,1352,1,0.39027274
264,250,933,1,1353,1,0.6577735
265,252,491,1,702,1,0.00080125337
266,254,859,1,1248,1,0.28094357
267,254,859,1,1249,1,0.9358366
268,256,9,1,13,1,0.057588216
269,256,9,1,14,1,0.8614692
270,256,9,1,15,1,0.9041552
271,256,9,1,16,1,0.04369813
272,258,803,1,1172,1,0.2641805
273,258,803,1,1173,1,0.4291214
274,258,803,1,1174,1,0.42793098
275,259,141,1,193,1,0.40687564
276,259,141,1,194,1,0.94921213
277,261,316,1,436,1,0.4174892
278,261,316,1,437,1,0.960612
279,261,316,1,438,1,0.34711304
280,261,316,1,439,1,0.10770406
281,261,316,1,440,1,0.5613436
282,263,622,1,891,1,0.6336815
283,264,304,1,418,1,0.5606636
284,265,428,1,623,1,0.5446104
285,268,535,1,759,1,0.21048771
286,268,535,1,760,1,0.5304062
287,268,535,1,761,1,0.10195381
288,269,730,1,1053,1,0.67944556
289,269,730,1,1054,1,0.9503267
290,270,177,1,259,1,0.9528795
291,270,177,1,260,1,0.49770674
292,271,474,1,682,1,0.93620664
293,271,474,1,683,1,0.37701857
294,272,37,1,60,1,0.2542057
295,273,509,1,721,1,0.39948222
296,273,509,1,722,1,0.92175454
297,274,618,1,883,1,0.066774875
298,274,618,1,884,1,0.4849068
299,274,618,1,886,1,0.21115491
300,276,484,1,694,1,0.21786352
301,276,484,1,696,1,0.5396787
302,277,525,1,741,1,0.24079049
303,277,525,1,742,1,0.6099043
304,277,525,1,743,1,0.31930107
305,280,145,1,205,1,0.610743
306,280,145,1,206,1,0.8467588
307,280,145,1,207,1,0.18909028
308,281,741,1,1072,1,0.76294184
309,281,741,1,1073,1,0.077476986
310,281,741,1,1074,1,0.010429279
311,282,645,1,923,1,0.74203753
312,283,564,1,810,1,0.7358787
313,284,340,1,481,1,0.88707507
314,284,340,1,482,1,0.74082404
315,285,991,1,1433,1,0.54363376
316,285,991,1,1434,1,0.60224414
317,285,991,1,1435,1,0.8970553
318,287,67,1,100,1,0.44952917
