,GroupPeriod,Period,group_event_set_id,EventId,output_set_id,Quantile
217200,1,557,1,799,3,0.5556684
217203,4,745,1,1080,3,0.49788955
217206,4,745,1,1083,3,0.473996
217208,9,331,1,462,3,0.73165816
217210,9,331,1,464,3,0.93468666
217211,11,291,1,406,3,0.029618844
217212,11,291,1,407,3,0.044555377
217213,12,465,1,672,3,0.51149607
217214,12,465,1,673,3,0.7139382
217216,13,771,1,1119,3,0.9576397
217218,13,771,1,1121,3,0.25193313
217219,16,586,1,837,3,0.6793666
217220,18,613,1,876,3,0.7478264
217221,19,759,1,1101,3,0.69944674
217222,19,759,1,1102,3,0.06654285
217223,20,243,1,338,3,0.18920618
217224,21,537,1,765,3,0.606698
217225,22,383,1,541,3,0.9639728
217226,22,383,1,542,3,0.66495365
217227,23,852,1,1238,3,0.77532214
217229,24,594,1,840,3,0.96633065
217230,25,531,1,752,3,0.23226658
217231,25,531,1,753,3,0.8644573
217232,26,312,1,432,3,0.5472044
217233,27,810,1,1184,3,0.5214219
217234,27,810,1,1185,3,0.7888315
217235,29,577,1,829,3,0.39482152
217237,30,568,1,813,3,0.85553503
217238,31,674,1,970,3,0.8245182
217239,34,107,1,150,3,0.024302145
217240,34,107,1,151,3,0.82559335
217241,34,107,1,152,3,0.3169472
217242,35,887,1,1289,3,0.9039826
217245,36,962,1,1393,3,0.8485654
217246,37,736,1,1062,3,0.7645197
217247,38,778,1,1128,3,0.8833021
217248,38,778,1,1129,3,0.031340156
217250,41,18,1,29,3,0.52803415
217251,41,18,1,30,3,0.6418056
217252,45,927,1,1341,3,0.3335319
217256,47,376,1,525,3,0.70717824
217257,47,376,1,526,3,0.1647702
217258,48,691,1,996,3,0.91348946
217261,51,495,1,707,3,0.3524585
217264,54,62,1,93,3,0.81523985
217265,55,612,1,875,3,0.42375353
217266,56,828,1,1215,3,0.82962817
217267,56,828,1,1216,3,0.50491256
217271,58,567,1,812,3,0.89461344
217272,59,787,1,1145,3,0.1296144
217273,60,186,1,274,3,0.17079665
217274,60,186,1,275,3,0.56015277
217275,61,914,1,1321,3,0.07039391
217276,62,276,1,387,3,0.6242504
217277,62,276,1,388,3,0.9549241
217280,63,31,1,49,3,0.47029698
217281,63,31,1,50,3,0.66539556
217282,64,684,1,991,3,0.011046852
217283,65,112,1,154,3,0.8662123
217284,65,112,1,155,3,0.7869433
217285,65,112,1,156,3,0.9696074
217286,65,112,1,157,3,0.8295824
217288,66,262,1,368,3,0.9212619
217289,67,565,1,811,3,0.699981
217290,68,136,1,185,3,0.33357903
217292,70,424,1,608,3,0.5727431
217293,70,424,1,609,3,0.02343442
217294,70,424,1,610,3,0.069273695
217296,71,380,1,536,3,0.71084875
217297,71,380,1,537,3,0.9746736
217298,72,304,1,418,3,0.48931417
217299,74,447,1,646,3,0.30476174
217300,76,757,1,1096,3,0.09983422
217302,77,454,1,651,3,0.24228907
217304,78,272,1,381,3,0.7720715
217305,78,272,1,382,3,0.99920523
217307,80,30,1,47,3,0.48137787
217308,82,655,1,941,3,0.5310745
217309,83,428,1,623,3,0.37935355
217311,84,404,1,567,3,0.42375514
217312,85,279,1,391,3,0.72881895
217313,86,265,1,371,3,0.30210766
217314,88,715,1,1028,3,0.25150284
217315,88,715,1,1029,3,0.9278524
217316,93,923,1,1333,3,0.11402312
217317,94,55,1,81,3,0.8972493
217318,94,55,1,82,3,0.7555765
217319,96,305,1,419,3,0.9138806
217320,96,305,1,420,3,0.7023009
217321,96,305,1,421,3,0.87622
217322,97,396,1,554,3,0.60187364
217323,97,396,1,555,3,0.17152138
217324,97,396,1,556,3,0.19766676
217325,98,711,1,1024,3,0.6588638
217326,98,711,1,1025,3,0.5346218
217327,99,677,1,975,3,0.20512608
217328,101,782,1,1136,3,0.3107285
217331,103,431,1,627,3,0.013773872
217332,104,19,1,31,3,0.9951047
217335,105,712,1,1026,3,0.86410946
217339,106,51,1,77,3,0.82831734
217341,107,669,1,959,3,0.48717707
217342,107,669,1,960,3,0.5920108
217343,107,669,1,961,3,0.24470744
217345,107,669,1,963,3,0.5911406
217346,107,669,1,964,3,0.37132952
217349,108,574,1,826,3,0.02253196
217350,108,574,1,827,3,0.49636555
217351,109,261,1,366,3,0.55410504
217352,110,175,1,257,3,0.93864506
217354,111,647,1,925,3,0.6507293
217355,111,647,1,926,3,0.44290635
217356,111,647,1,927,3,0.600937
217357,114,860,1,1250,3,0.18331587
217358,114,860,1,1251,3,0.7299521
217359,114,860,1,1252,3,0.5447431
217360,115,125,1,171,3,0.72164834
217361,116,701,1,1008,3,0.6273363
217362,119,898,1,1306,3,0.8581907
217363,119,898,1,1307,3,0.6118694
217364,120,146,1,208,3,0.2336117
217365,120,146,1,209,3,0.613772
217366,120,146,1,210,3,0.13096993
217368,121,526,1,744,3,0.105793014
217370,122,492,1,703,3,0.49884364
217372,122,492,1,705,3,0.30232167
217373,123,352,1,495,3,0.07407154
217374,123,352,1,496,3,0.3681752
217375,124,188,1,277,3,0.03573479
217376,126,844,1,1230,3,0.34100178
217378,127,410,1,580,3,0.9106374
217379,127,410,1,581,3,0.13505578
217380,128,857,1,1245,3,0.747202
217381,128,857,1,1246,3,0.8869731
