group_set_id,output_set_id,SummaryId,GroupPeriod,Period,group_event_set_id,EventId,Loss,LossType
0,0,1,3,487,1,698,235494.9337128944,2
0,0,1,4,572,1,824,40806.83146562846,2
0,0,1,6,151,1,218,168878.5017719075,2
0,0,1,16,311,1,431,1590671.8412662365,2
0,0,1,20,366,1,510,22082.1665428904,2
0,0,1,21,118,1,166,7145.742672016381,2
0,0,1,27,458,1,658,1899610.3771635997,2
0,0,1,31,842,1,1229,709826.5090606938,2
0,0,1,32,738,1,1066,159101.98938816343,2
0,0,1,38,164,1,241,74863.75309725269,2
0,0,1,39,263,1,369,327644.95854891406,2
0,0,1,42,225,1,317,619990.5999124105,2
0,0,1,44,193,1,283,126387.55291249062,2
0,0,1,47,548,1,785,164509.22237524472,2
0,0,1,48,949,1,1377,11833.365699820095,2
0,0,1,49,575,1,828,437013.1219088114,2
0,0,1,54,9,1,17,136349.9521177269,2
0,0,1,56,879,1,1275,434875.9561064824,2
0,0,1,63,656,1,942,314251.57244789077,2
0,0,1,66,786,1,1142,60306.5772585498,2
0,0,1,66,786,1,1144,451.59695400434964,2
0,0,1,69,240,1,333,1395843.3520561126,2
0,0,1,70,464,1,671,878208.1927589638,2
0,0,1,71,194,1,286,1587.4130162774097,2
0,0,1,72,629,1,898,253580.94267724923,2
0,0,1,74,219,1,309,54927.277995151475,2
0,0,1,74,219,1,310,175177.79034160724,2
0,0,1,75,627,1,896,126033.92256068288,2
0,0,1,75,627,1,897,159726.65312283748,2
0,0,1,76,20,1,34,41112.10513120364,2
0,0,1,81,413,1,590,284680.76226398756,2
0,0,1,82,792,1,1152,328285.1216413953,2
0,0,1,85,293,1,408,1380944.96719795,2
0,0,1,86,56,1,84,226610.53250549422,2
0,0,1,88,916,1,1323,20.788814093010927,2
0,0,1,94,930,1,1345,882.007125598874,2
0,0,1,101,648,1,929,646149.3195815703,2
0,0,1,105,146,1,211,48592.584719981685,2
0,0,1,108,454,1,652,607843.6301750313,2
0,0,1,110,371,1,517,38164.72176657009,2
0,0,1,111,432,1,631,517698.27458038484,2
0,0,1,113,635,1,907,214183.07217953898,2
0,0,1,117,274,1,386,532805.0328739738,2
0,0,1,118,381,1,538,405370.95525466156,2
0,0,1,119,369,1,514,39728.52978101105,2
0,0,1,123,435,1,636,29241.09570358325,2
0,0,1,129,960,1,1391,134537.0890511675,2
0,0,1,134,943,1,1368,364462.6884502543,2
0,0,1,136,616,1,880,581723.107939912,2
0,0,1,141,384,1,543,28588.59523298927,2
0,0,1,142,466,1,676,163862.7823980574,2
0,0,1,145,423,1,605,51507.21898105464,2
0,0,1,151,953,1,1384,440131.19115724164,2
0,0,1,161,839,1,1225,941933.9534060534,2
0,0,1,161,839,1,1226,292813.9597805618,2
0,0,1,162,152,1,221,101548.81047012017,2
0,0,1,162,152,1,222,104895.11856403154,2
0,0,1,164,86,1,125,99627.79235268653,2
0,0,1,165,195,1,287,140971.66014369248,2
0,0,1,170,258,1,362,61161.61783681531,2
0,0,1,170,258,1,364,155818.7567385893,2
0,0,1,176,964,1,1395,199867.20031698555,2
0,0,1,177,950,1,1379,114582.57100126627,2
0,0,1,179,310,1,429,318188.32228949893,2
0,0,1,180,234,1,328,139743.2160960753,2
0,0,1,184,161,1,237,69339.20000229364,2
0,0,1,185,552,1,790,301778.71612242126,2
0,0,1,186,358,1,502,2075.2673687503952,2
0,0,1,187,783,1,1138,58245.840112664526,2
0,0,1,187,783,1,1139,1357.22958108606,2
0,0,1,188,890,1,1294,1066842.861205272,2
0,0,1,189,692,1,997,99881.48843705165,2
0,0,1,195,158,1,231,35081.731029192815,2
0,0,1,197,657,1,944,79982.59507287844,2
0,0,1,203,547,1,782,36724.50967488771,2
0,0,1,204,765,1,1112,582450.8119810161,2
0,0,1,204,765,1,1114,375991.9038628312,2
0,0,1,210,333,1,467,56280.88159744767,2
0,0,1,211,148,1,213,758980.0159481711,2
0,0,1,215,424,1,611,105395.20126714527,2
0,0,1,221,57,1,85,83306.44348375713,2
0,0,1,226,614,1,877,87430.29874970728,2
0,0,1,228,710,1,1021,21998.858583069446,2
0,0,1,230,404,1,566,1930000.0,2
0,0,1,232,32,1,51,630980.5557601375,2
0,0,1,235,720,1,1038,1101.746100933286,2
0,0,1,238,441,1,642,1930000.0,2
0,0,1,244,978,1,1419,212950.82017750075,2
0,0,1,249,262,1,367,1231.651234331463,2
0,0,1,250,326,1,456,141597.74210943314,2
0,0,1,251,526,1,745,59451.1863750523,2
0,0,1,254,918,1,1324,5806.045504537513,2
0,0,1,254,918,1,1325,240854.18789199687,2
0,0,1,255,25,1,41,432218.3152130059,2
0,0,1,255,25,1,43,1930000.0,2
0,0,1,257,257,1,359,38259.34529475518,2
0,0,1,257,257,1,360,0.013242171974675204,2
0,0,1,258,492,1,704,619941.6523312397,2
0,0,1,261,915,1,1322,52256.36216700956,2
0,0,1,264,683,1,988,337137.96719986247,2
0,0,1,264,683,1,990,487417.5983182533,2
0,0,1,265,666,1,954,14650.17049184228,2
0,0,1,266,536,1,762,507148.74273874756,2
0,0,1,269,519,1,737,114588.83503929824,2
0,0,1,271,49,1,72,316873.32869219204,2
0,0,1,273,852,1,1239,26326.80487687053,2
0,0,1,283,94,1,134,169327.62822640192,2
0,0,1,286,924,1,1334,122542.22974395801,2
0,0,1,288,2,1,2,222735.952500072,2
0,0,1,288,2,1,3,1930000.0,2
0,0,1,290,534,1,757,877.4930497825004,2
0,0,1,293,597,1,847,520595.50064034853,2
0,0,1,293,597,1,848,332151.191968719,2
0,0,1,299,1000,1,1447,37995.854715408765,2
0,0,1,303,341,1,485,76201.27979443036,2
0,0,1,306,999,1,1446,11249.585113120518,2
0,0,1,308,5,1,5,734007.046529141,2
0,0,1,309,465,1,674,237625.82757344763,2
0,0,1,310,199,1,292,853036.0652589768,2
0,0,1,313,676,1,974,330396.19822446327,2
0,0,1,314,175,1,258,386079.48377574136,2
0,0,1,315,425,1,612,176954.1838743521,2
0,0,1,315,425,1,614,720162.4895581554,2
0,0,1,317,560,1,805,53789.8870213109,2
0,0,1,319,241,1,335,52471.13297788401,2
0,0,1,319,241,1,336,179359.9436438403,2
0,0,1,324,690,1,995,120677.51181891904,2
0,0,1,325,473,1,680,4089.131835035465,2
0,0,1,327,116,1,161,728337.0370338751,2
0,0,1,327,116,1,162,395764.2187602771,2
0,0,1,330,288,1,402,146155.68726476497,2
0,0,1,335,276,1,389,32131.22733497748,2
0,0,1,338,539,1,768,6868.748977515345,2
0,0,1,340,771,1,1120,200270.63308080466,2
0,0,1,344,267,1,375,548181.8355560509,2
0,0,1,345,201,1,293,141214.74357768628,2
0,0,1,346,558,1,800,186783.31619098003,2
0,0,1,350,508,1,720,1564092.3437897917,2
0,0,1,354,816,1,1193,123062.23191058134,2
0,0,1,355,734,1,1061,51936.94642910783,2
0,0,1,356,206,1,297,186932.02611159906,2
0,0,1,357,603,1,861,93876.05705941145,2
0,0,1,357,603,1,862,269623.6695925066,2
0,0,1,358,8,1,12,160422.83489761667,2
0,0,1,360,53,1,79,290237.65972442285,2
0,0,1,361,825,1,1210,24801.844195390622,2
0,0,1,365,60,1,89,194954.08780131387,2
0,0,1,366,598,1,851,181446.93001504254,2
0,0,1,366,598,1,853,125925.86791521352,2
0,0,1,366,598,1,854,0.002698192117727694,2
0,0,1,367,285,1,400,309193.2135300946,2
0,0,1,371,731,1,1056,201214.37403126628,2
0,0,1,372,103,1,145,73272.25971755138,2
0,0,1,372,103,1,147,273274.49051731033,2
0,0,1,376,374,1,521,155159.83794620112,2
0,0,1,379,316,1,435,450268.0320036433,2
0,0,1,380,456,1,655,20082.132184295224,2
0,0,1,387,27,1,46,219.19301265259983,2
0,0,1,388,581,1,834,288144.43666298053,2
0,0,1,396,174,1,256,30700.775838463356,2
0,0,1,400,117,1,164,10544.597359322373,2
0,0,1,408,351,1,494,8225.547307047336,2
0,0,1,412,361,1,506,206212.48958704542,2
0,0,1,415,877,1,1271,1930000.0,2
0,0,1,418,607,1,868,6323.701539979474,2
0,0,1,419,762,1,1104,570067.2200911063,2
0,0,1,420,422,1,603,203840.61820764444,2
0,0,1,426,793,1,1154,99216.91756325087,2
0,0,1,426,793,1,1155,17057.659301138414,2
0,0,1,428,878,1,1274,14318.598851131448,2
0,0,1,430,887,1,1290,83960.99859629103,2
0,0,1,443,931,1,1348,225849.31179631824,2
0,0,1,447,50,1,74,62656.481448852915,2
0,0,1,448,68,1,102,52552.12925010835,2
0,0,1,450,939,1,1361,1930000.0,2
0,0,1,452,717,1,1031,163860.54899734812,2
0,0,1,462,618,1,885,392785.1084947687,2
0,0,1,467,106,1,149,2336.269919982536,2
0,0,1,478,611,1,874,17462.658982314442,2
0,0,1,486,577,1,830,1247623.3674310967,2
0,0,1,488,73,1,109,30312.168795698333,2
0,0,1,497,958,1,1389,1888623.605078946,2
0,0,1,501,777,1,1127,216006.54692515222,2
0,0,1,506,756,1,1094,29379.284168024533,2
0,0,1,506,756,1,1095,13154.021317045299,2
0,0,1,509,426,1,618,762041.3392342087,2
0,0,1,509,426,1,619,8878.352099439679,2
0,0,1,509,426,1,620,12239.28388902238,2
0,0,1,509,426,1,621,2506.8955521685857,2
0,0,1,511,173,1,254,1039497.9718668621,2
0,0,1,512,798,1,1166,334331.6649752086,2
0,0,1,519,745,1,1081,32472.453224138895,2
0,0,1,519,745,1,1082,372209.6614184205,2
0,0,1,521,229,1,321,34699.00994768781,2
0,0,1,525,855,1,1243,101987.38563486848,2
0,0,1,526,345,1,487,0.36451017767691485,2
0,0,1,527,947,1,1373,36718.62871326533,2
0,0,1,529,891,1,1296,677304.5946440693,2
0,0,1,547,642,1,919,99764.25714150524,2
0,0,1,548,41,1,64,83605.95341452288,2
0,0,1,548,41,1,66,1733776.5810915488,2
0,0,1,554,983,1,1424,556730.417768814,2
0,0,1,555,134,1,183,195037.844500493,2
0,0,1,558,532,1,754,1914548.3980921125,2
0,0,1,561,92,1,132,29852.282430647687,2
0,0,1,564,79,1,119,146079.35362519696,2
0,0,1,571,833,1,1221,22098.29933110308,2
0,0,1,572,992,1,1437,4008.8209271852015,2
